"date","log_return","price"
2017-01-02,0.0231932356156817,1021.75
2017-01-03,0.0213893448040254,1043.83996582031
2017-01-04,0.100960345232004,1154.72998046875
2017-01-05,-0.130575250358725,1013.38000488281
2017-01-06,-0.116209241194181,902.200988769531
2017-01-07,0.00705114753008562,908.585021972656
2017-01-08,0.00287281835579645,911.198974609375
2017-01-09,-0.0092292244847636,902.828002929688
2017-01-10,0.005358747291349,907.679016113281
2017-01-11,-0.154476649076822,777.757019042969
2017-01-12,0.0342218650168942,804.833984375
2017-01-13,0.0235150973517184,823.984008789062
2017-01-14,-0.00678526113737821,818.411987304688
2017-01-15,0.00412872890504268,821.797973632812
2017-01-16,0.011777592965049,831.533996582031
2017-01-17,0.0879038977801754,907.93798828125
2017-01-18,-0.0237618785196361,886.617980957031
2017-01-19,0.01395002743239,899.072998046875
2017-01-20,-0.00451146111407663,895.026000976562
2017-01-21,0.029463579406781,921.789001464844
2017-01-22,0.00312378435301675,924.672973632812
2017-01-23,-0.0039670415190356,921.012023925781
2017-01-24,-0.031237062820324,892.68701171875
2017-01-25,0.00987059326696027,901.5419921875
2017-01-26,0.01763968499895,917.585998535156
2017-01-27,0.00235558707520234,919.75
2017-01-28,0.00199857434379336,921.590026855469
2017-01-29,-0.00227480528390611,919.495971679688
2017-01-30,0.000963158901019945,920.382019042969
2017-01-31,0.052922642786311,970.403015136719
2017-02-01,0.0190061328018638,989.023010253906
2017-02-02,0.0227685922592018,1011.79998779297
2017-02-03,0.0177405421590633,1029.91003417969
2017-02-04,0.0125338645847188,1042.90002441406
2017-02-05,-0.0150324133234712,1027.33996582031
2017-02-06,0.0104674022593958,1038.15002441406
2017-02-07,0.0221013532147394,1061.34997558594
2017-02-08,0.00161923832592503,1063.06994628906
2017-02-09,-0.0667937371186484,994.382995605469
2017-02-10,-0.00575777713634196,988.674011230469
2017-02-11,0.0158307564025604,1004.45001220703
2017-02-12,-0.00525944544445078,999.181030273438
2017-02-13,-0.00858272683424754,990.642028808594
2017-02-14,0.013941699990017,1004.54998779297
2017-02-15,0.00291247624850755,1007.47998046875
2017-02-16,0.0196180703549862,1027.43994140625
2017-02-17,0.0181038584795923,1046.2099609375
2017-02-18,0.00781682142360829,1054.42004394531
2017-02-19,-0.00623136665372837,1047.86999511719
2017-02-20,0.0301829766180575,1079.97998046875
2017-02-21,0.0321809664373003,1115.30004882812
2017-02-22,0.00191683155467359,1117.43994140625
2017-02-23,0.043156065604359,1166.71997070312
2017-02-24,0.0059477896544502,1173.68005371094
2017-02-25,-0.0257531644572211,1143.83996582031
2017-02-26,0.018501711042906,1165.19995117188
2017-02-27,0.0125962853992974,1179.96997070312
2017-02-28,0,1179.96997070312
2017-03-01,0.0354089527698109,1222.5
2017-03-02,0.0230532904972431,1251.01000976562
2017-03-03,0.0189870949188693,1274.98999023438
2017-03-04,-0.0156832209779685,1255.15002441406
2017-03-05,0.00949149811352079,1267.11999511719
2017-03-06,0.00449612840115066,1272.82995605469
2017-03-07,-0.0394944049341355,1223.5400390625
2017-03-08,-0.0619863860104113,1150
2017-03-09,0.0329216432235357,1188.48999023438
2017-03-10,-0.062287794611084,1116.71997070312
2017-03-11,0.0515784528423398,1175.82995605469
2017-03-12,0.0380071271886253,1221.38000488281
2017-03-13,0.00859259259165679,1231.92004394531
2017-03-14,0.00653741600671331,1240
2017-03-15,0.00772011129273054,1249.60998535156
2017-03-16,-0.050720166090521,1187.81005859375
2017-03-17,-0.0765920937141678,1100.22998046875
2017-03-18,-0.12205008924073,973.817993164062
2017-03-19,0.0626120232871399,1036.73999023438
2017-03-20,0.0167294589542859,1054.22998046875
2017-03-21,0.0610001227253658,1120.5400390625
2017-03-22,-0.0658399519210997,1049.14001464844
2017-03-23,-0.0101068037837733,1038.58996582031
2017-03-24,-0.102381158325078,937.52001953125
2017-03-25,0.036918803491548,972.778991699219
2017-03-26,-0.0062428702158206,966.724975585938
2017-03-27,0.0785947087867767,1045.77001953125
2017-03-28,0.00131873655355097,1047.15002441406
2017-03-29,-0.0068803730046616,1039.96997070312
2017-03-30,-0.0131050238214279,1026.43005371094
2017-03-31,0.0432433697911625,1071.7900390625
2017-04-01,0.00809371258257752,1080.5
2017-04-02,0.0198571067127054,1102.17004394531
2017-04-03,0.0370838427973714,1143.81005859375
2017-04-04,-0.00927523563605881,1133.25
2017-04-05,-0.0075021238147146,1124.78002929688
2017-04-06,0.0501956080633219,1182.68005371094
2017-04-07,-0.00489921144156824,1176.90002441406
2017-04-08,-0.00080759360238325,1175.94995117188
2017-04-09,0.010085493189349,1187.86999511719
2017-04-10,-0.000623149691217684,1187.13000488281
2017-04-11,0.0149492402259472,1205.01000976562
2017-04-12,-0.00385803523297845,1200.36999511719
2017-04-13,-0.0262416387116451,1169.28002929688
2017-04-14,-0.00148919514985302,1167.5400390625
2017-04-15,0.00425629074653333,1172.52001953125
2017-04-16,0.00884752024584223,1182.93994140625
2017-04-17,0.0092308482079142,1193.91003417969
2017-04-18,0.0147659457402396,1211.67004394531
2017-04-19,-0.00113957702427747,1210.2900390625
2017-04-20,0.0154058536934407,1229.07995605469
2017-04-21,-0.00573606988423592,1222.05004882812
2017-04-22,0.00787359967987911,1231.7099609375
2017-04-23,-0.0200915363673468,1207.2099609375
2017-04-24,0.0349516839326229,1250.15002441406
2017-04-25,0.0121958275962424,1265.48999023438
2017-04-26,0.0122440466313272,1281.07995605469
2017-04-27,0.0282071065591545,1317.72998046875
2017-04-28,-0.000949051223979147,1316.47998046875
2017-04-29,0.00402541493082254,1321.7900390625
2017-04-30,0.0195535095169941,1347.89001464844
2017-05-01,0.0532425630304001,1421.59997558594
2017-05-02,0.0217234776351782,1452.81994628906
2017-05-03,0.025330039559929,1490.08996582031
2017-05-04,0.0314318143913104,1537.67004394531
2017-05-05,0.0114965491710715,1555.44995117188
2017-05-06,0.0149002342917779,1578.80004882812
2017-05-07,0.0112801420628852,1596.7099609375
2017-05-08,0.0763248190219104,1723.34997558594
2017-05-09,0.0184038989233519,1755.35998535156
2017-05-10,0.017937028143165,1787.13000488281
2017-05-11,0.0338013542789843,1848.56994628906
2017-05-12,-0.0696259701385227,1724.23999023438
2017-05-13,0.045724379957238,1804.91003417969
2017-05-14,0.00221372484399485,1808.91003417969
2017-05-15,-0.0397420348714723,1738.43005371094
2017-05-16,-0.00229210584644779,1734.44995117188
2017-05-17,0.0585805333716722,1839.08996582031
2017-05-18,0.0265914355797294,1888.65002441406
2017-05-19,0.0511209016296235,1987.7099609375
2017-05-20,0.0476561384037524,2084.72998046875
2017-05-21,-0.0211014948073895,2041.19995117188
2017-05-22,0.0627548704277388,2173.39990234375
2017-05-23,0.0654554533936045,2320.419921875
2017-05-24,0.051740516883191,2443.63989257812
2017-05-25,-0.0584166958430501,2304.97998046875
2017-05-26,-0.0455152708126532,2202.419921875
2017-05-27,-0.0771609899138195,2038.86999511719
2017-05-28,0.0557661765936386,2155.80004882812
2017-05-29,0.0452585869605073,2255.61010742188
2017-05-30,-0.0361757742923032,2175.46997070312
2017-05-31,0.0497381437480966,2286.40991210938
2017-06-01,0.0517637802181046,2407.8798828125
2017-06-02,0.0329535875114413,2488.55004882812
2017-06-03,0.0107117665423182,2515.35009765625
2017-06-04,-0.00140836557324864,2511.81005859375
2017-06-05,0.0673510059812665,2686.81005859375
2017-06-06,0.0635852253047613,2863.19995117188
2017-06-07,-0.0468473904374997,2732.15991210938
2017-06-08,0.0265321172087178,2805.6201171875
2017-06-09,0.00646246747699042,2823.81005859375
2017-06-10,0.0429415267947828,2947.7099609375
2017-06-11,0.00352200274126702,2958.11010742188
2017-06-12,-0.10636361588757,2659.6298828125
2017-06-13,0.0213487273529163,2717.02001953125
2017-06-14,-0.0807001606839597,2506.3701171875
2017-06-15,-0.016814098700646,2464.580078125
2017-06-16,0.0216658936081684,2518.56005859375
2017-06-17,0.0530886728576663,2655.8798828125
2017-06-18,-0.0413534444277346,2548.2900390625
2017-06-19,0.0160809000217492,2589.60009765625
2017-06-20,0.0497863051090235,2721.7900390625
2017-06-21,-0.0120831649930935,2689.10009765625
2017-06-22,0.00604683803345019,2705.40991210938
2017-06-23,0.0144948160290364,2744.90991210938
2017-06-24,-0.0508885871668889,2608.71997070312
2017-06-25,-0.00742965176123977,2589.40991210938
2017-06-26,-0.0437966715092255,2478.44995117188
2017-06-27,0.0294203180144299,2552.44995117188
2017-06-28,0.00871432946679285,2574.7900390625
2017-06-29,-0.0138716369902321,2539.32006835938
2017-06-30,-0.0232991076399856,2480.84008789062
2017-07-01,-0.018835293348693,2434.55004882812
2017-07-02,0.029113422496172,2506.46997070312
2017-07-03,0.0227165854922218,2564.06005859375
2017-07-04,0.0145500115442418,2601.63989257812
2017-07-05,0.000134559015403823,2601.98999023438
2017-07-06,0.00252183427075892,2608.56005859375
2017-07-07,-0.0350713882342708,2518.65991210938
2017-07-08,0.0207002188153087,2571.34008789062
2017-07-09,-0.0207875590347459,2518.43994140625
2017-07-10,-0.0596700732919979,2372.56005859375
2017-07-11,-0.0147635102916421,2337.7900390625
2017-07-12,0.0257792684505,2398.84008789062
2017-07-13,-0.0172139728379186,2357.89990234375
2017-07-14,-0.0542730888253677,2233.34008789062
2017-07-15,-0.110921251433084,1998.85998535156
2017-07-16,-0.0351503042331807,1929.81994628906
2017-07-17,0.143861580751566,2228.40991210938
2017-07-18,0.0397959727176405,2318.8798828125
2017-07-19,-0.0197945857472845,2273.42993164062
2017-07-20,0.214595819210644,2817.60009765625
2017-07-21,-0.0546463207738759,2667.76000976562
2017-07-22,0.0519880561168256,2810.1201171875
2017-07-23,-0.0287791459180475,2730.39990234375
2017-07-24,0.00891858076625773,2754.86010742188
2017-07-25,-0.0669425449033829,2576.47998046875
2017-07-26,-0.0184222502086389,2529.44995117188
2017-07-27,0.0547430594223046,2671.78002929688
2017-07-28,0.0500871836574461,2809.01000976562
2017-07-29,-0.0298317328005391,2726.44995117188
2017-07-30,0.0112080146966278,2757.17993164062
2017-07-31,0.041962565219495,2875.34008789062
2017-08-01,-0.0561789853746069,2718.26000976562
2017-08-02,-0.00279616533330884,2710.669921875
2017-08-03,0.0341114627077781,2804.72998046875
2017-08-04,0.0319851825885555,2895.88989257812
2017-08-05,0.1162575000382,3252.90991210938
2017-08-06,-0.0120523727364041,3213.93994140625
2017-08-07,0.0500644529170078,3378.93994140625
2017-08-08,0.0120609564271206,3419.93994140625
2017-08-09,-0.0229129440572233,3342.46997070312
2017-08-10,0.0115442988253687,3381.28002929688
2017-08-11,0.0766427035875843,3650.6201171875
2017-08-12,0.0621512766196375,3884.7099609375
2017-08-13,0.0473953391340931,4073.26000976562
2017-08-14,0.05999850660357,4325.1298828125
2017-08-15,-0.0336692661438267,4181.93017578125
2017-08-16,0.0455060905777138,4376.6298828125
2017-08-17,-0.0103212425036521,4331.68994140625
2017-08-18,-0.0402936227758026,4160.6201171875
2017-08-19,0.00791931594043405,4193.7001953125
2017-08-20,-0.0256107880491783,4087.65991210938
2017-08-21,-0.0212433935922363,4001.73999023438
2017-08-22,0.0243845356050443,4100.52001953125
2017-08-23,0.0123607372492582,4151.52001953125
2017-08-24,0.0431732933489641,4334.68017578125
2017-08-25,0.00848126686142869,4371.60009765625
2017-08-26,-0.0044017025017844,4352.39990234375
2017-08-27,0.00697862115906034,4382.8798828125
2017-08-28,-0.0000501341757761509,4382.66015625
2017-08-29,0.0438291240560158,4579.02001953125
2017-08-30,-0.00300081917589878,4565.2998046875
2017-08-31,0.0297993678641468,4703.39013671875
2017-09-01,0.0393196596818672,4892.009765625
2017-09-02,-0.0661728066954748,4578.77001953125
2017-09-03,0.000914661686666207,4582.9599609375
2017-09-04,-0.0786524479178023,4236.31005859375
2017-09-05,0.0325635027293369,4376.52978515625
2017-09-06,0.0491739220862204,4597.1201171875
2017-09-07,0.000600144766300659,4599.8798828125
2017-09-08,-0.0841237496092671,4228.75
2017-09-09,-0.00063631033183853,4226.06005859375
2017-09-10,-0.0247036438840187,4122.93994140625
2017-09-11,0.00925383394032586,4161.27001953125
2017-09-12,-0.00734679300192376,4130.81005859375
2017-09-13,-0.0619710484860665,3882.59008789062
2017-09-14,-0.207529846818872,3154.94995117188
2017-09-15,0.142329503603282,3637.52001953125
2017-09-16,-0.00343680262940893,3625.0400390625
2017-09-17,-0.0116984199375025,3582.8798828125
2017-09-18,0.126296016703469,4065.19995117188
2017-09-19,-0.0351042298413962,3924.96997070312
2017-09-20,-0.00485768137648712,3905.94995117188
2017-09-21,-0.072981899673918,3631.0400390625
2017-09-22,-0.0000936656755357035,3630.69995117188
2017-09-23,0.0435735846082625,3792.39990234375
2017-09-24,-0.0293148207724947,3682.84008789062
2017-09-25,0.063954725420583,3926.07006835938
2017-09-26,-0.0086258295319368,3892.35009765625
2017-09-27,0.0762309043507496,4200.669921875
2017-09-28,-0.00619433690360083,4174.72998046875
2017-09-29,-0.00279694022990817,4163.06982421875
2017-09-30,0.0413243192583899,4338.7099609375
